,index,Aboard,Fatalities,Ground
1950,1950,23.0,1.0,0.0
1951,1951,3.0,3.0,0.0
1952,1952,5.0,5.0,0.0
1953,1953,4.0,4.0,0.0
1954,1954,3.0,3.0,0.0
1955,1955,2.0,2.0,0.0
1956,1956,17.0,17.0,22.0
1957,1957,10.0,10.0,0.0
1958,1958,10.0,10.0,0.0
1959,1959,4.0,4.0,0.0
1960,1960,87.0,87.0,0.0
1961,1961,84.0,84.0,0.0
1962,1962,2.0,2.0,0.0
1963,1963,2.0,2.0,0.0
1964,1964,2.0,2.0,0.0
1965,1965,7.0,7.0,0.0
1966,1966,12.0,10.0,0.0
1967,1967,25.0,25.0,0.0
1968,1968,8.0,8.0,0.0
1969,1969,28.0,28.0,0.0
1970,1970,16.0,16.0,0.0
1971,1971,26.0,22.0,0.0
1972,1972,53.0,50.0,0.0
1973,1973,2.0,2.0,0.0
1974,1974,54.0,54.0,0.0
1975,1975,27.0,26.0,0.0
1976,1976,2.0,2.0,0.0
1977,1977,5.0,5.0,0.0
1978,1978,49.0,30.0,0.0
1979,1979,125.0,119.0,0.0
1980,1980,18.0,18.0,0.0
1981,1981,85.0,85.0,0.0
1982,1982,153.0,0.0,0.0
1983,1983,66.0,0.0,0.0
1984,1984,4.0,4.0,0.0
1985,1985,41.0,41.0,0.0
1986,1986,31.0,30.0,0.0
1987,1987,52.0,52.0,0.0
1988,1988,19.0,16.0,0.0
1989,1989,12.0,8.0,0.0
1990,1990,11.0,11.0,0.0
1991,1991,37.0,37.0,0.0
1992,1992,7.0,7.0,0.0
1993,1993,13.0,13.0,0.0
1994,1994,30.0,30.0,0.0
1995,1995,4.0,4.0,0.0
1996,1996,72.0,59.0,0.0
1997,1997,5.0,4.0,0.0
1998,1998,11.0,11.0,0.0
1999,1999,17.0,17.0,0.0
2000,2000,11.0,9.0,0.0
2001,2001,39.0,38.0,0.0
2002,2002,30.0,30.0,0.0
2003,2003,10.0,10.0,0.0
2004,2004,19.0,19.0,0.0
2005,2005,8.0,8.0,0.0
2006,2006,13.0,13.0,0.0
2007,2007,37.0,1.0,0.0
2008,2008,36.0,36.0,0.0
2009,2009,30.0,30.0,0.0
2010,2010,68.0,68.0,0.0
2011,2011,30.0,30.0,0.0
2012,2012,62.0,58.0,0.0
2013,2013,32.0,32.0,0.0
2014,2014,91.0,43.0,0.0
2015,2015,2.0,2.0,0.0
2016,2016,8.0,8.0,0.0
2017,2017,13.0,13.0,0.0
2018,2018,112.0,4.0,0.0
2019,2019,8.0,8.0,0.0
2020,2020,32.0,32.0,0.0
2021,2021,85.0,85.0,0.0
2022,2022,2.0,2.0,0.0
2023,2023,21.0,2.0,0.0
2024,2024,3.0,3.0,0.0
2025,2025,34.0,34.0,0.0
2026,2026,64.0,56.0,0.0
2027,2027,35.0,30.0,0.0
2028,2028,117.0,117.0,0.0
2029,2029,46.0,46.0,0.0
2030,2030,3.0,3.0,0.0
2031,2031,46.0,46.0,0.0
2032,2032,133.0,133.0,0.0
2033,2033,37.0,37.0,0.0
2034,2034,2.0,2.0,0.0
2035,2035,80.0,2.0,0.0
2036,2036,4.0,4.0,0.0
2037,2037,72.0,64.0,0.0
2038,2038,3.0,3.0,0.0
2039,2039,124.0,124.0,0.0
2040,2040,6.0,6.0,0.0
2041,2041,7.0,6.0,0.0
2042,2042,5.0,5.0,0.0
2043,2043,30.0,30.0,0.0
2044,2044,2.0,2.0,0.0
2045,2045,2.0,2.0,0.0
2046,2046,11.0,11.0,0.0
2047,2047,2.0,2.0,0.0
2048,2048,98.0,83.0,0.0
2049,2049,49.0,49.0,0.0
2050,2050,20.0,20.0,0.0
2051,2051,2.0,2.0,0.0
2052,2052,11.0,11.0,1.0
2053,2053,3.0,3.0,0.0
2054,2054,2.0,2.0,0.0
2055,2055,12.0,2.0,0.0
2056,2056,4.0,4.0,0.0
2057,2057,26.0,24.0,0.0
2058,2058,5.0,2.0,0.0
2059,2059,4.0,4.0,0.0
2060,2060,3.0,3.0,0.0
2061,2061,42.0,42.0,0.0
2062,2062,24.0,24.0,0.0
2063,2063,6.0,6.0,0.0
2064,2064,4.0,4.0,0.0
2065,2065,6.0,6.0,0.0
2066,2066,1.0,0.0,33.0
2067,2067,16.0,1.0,0.0
2068,2068,9.0,9.0,0.0
2069,2069,117.0,98.0,0.0
2070,2070,4.0,4.0,0.0
2071,2071,27.0,1.0,0.0
2072,2072,24.0,24.0,0.0
2073,2073,2.0,2.0,0.0
2074,2074,18.0,18.0,0.0
2075,2075,32.0,14.0,0.0
2076,2076,11.0,11.0,0.0
2077,2077,38.0,38.0,0.0
2078,2078,6.0,6.0,0.0
2079,2079,2.0,2.0,0.0
2080,2080,3.0,3.0,0.0
2081,2081,19.0,19.0,0.0
2082,2082,50.0,50.0,0.0
2083,2083,3.0,3.0,0.0
2084,2084,3.0,3.0,0.0
2085,2085,30.0,30.0,0.0
2086,2086,82.0,82.0,0.0
2087,2087,25.0,25.0,0.0
2088,2088,11.0,9.0,0.0
2089,2089,21.0,21.0,0.0
2090,2090,59.0,17.0,0.0
2091,2091,4.0,4.0,107.0
2092,2092,29.0,29.0,0.0
2093,2093,9.0,9.0,0.0
2094,2094,3.0,3.0,0.0
2095,2095,10.0,10.0,0.0
2096,2096,3.0,3.0,0.0
2097,2097,2.0,2.0,0.0
2098,2098,19.0,1.0,0.0
2099,2099,25.0,21.0,0.0
2100,2100,2.0,2.0,0.0
2101,2101,30.0,30.0,0.0
2102,2102,10.0,10.0,0.0
2103,2103,4.0,4.0,0.0
2104,2104,2.0,2.0,0.0
2105,2105,63.0,22.0,0.0
2106,2106,55.0,4.0,0.0
2107,2107,20.0,12.0,0.0
2108,2108,90.0,51.0,5.0
2109,2109,38.0,38.0,0.0
2110,2110,6.0,4.0,7.0
2111,2111,26.0,26.0,0.0
2112,2112,25.0,25.0,0.0
2113,2113,4.0,4.0,0.0
2114,2114,5.0,4.0,0.0
2115,2115,25.0,25.0,0.0
2116,2116,2.0,2.0,0.0
2117,2117,2.0,2.0,0.0
2118,2118,6.0,6.0,13.0
2119,2119,2.0,2.0,0.0
2120,2120,5.0,5.0,0.0
2121,2121,9.0,9.0,0.0
2122,2122,15.0,15.0,44.0
2123,2123,39.0,35.0,0.0
2124,2124,23.0,23.0,0.0
2125,2125,130.0,126.0,0.0
2126,2126,15.0,14.0,0.0
2127,2127,18.0,17.0,0.0
2128,2128,21.0,19.0,0.0
2129,2129,12.0,12.0,0.0
2130,2130,14.0,3.0,0.0
2131,2131,4.0,4.0,0.0
2132,2132,16.0,16.0,0.0
2133,2133,4.0,4.0,0.0
2134,2134,3.0,3.0,0.0
2135,2135,88.0,88.0,0.0
2136,2136,84.0,72.0,0.0
2137,2137,10.0,10.0,0.0
2138,2138,18.0,17.0,0.0
2139,2139,2.0,2.0,0.0
2140,2140,4.0,3.0,2.0
2141,2141,25.0,20.0,0.0
2142,2142,11.0,11.0,0.0
2143,2143,56.0,35.0,0.0
2144,2144,3.0,3.0,0.0
2145,2145,7.0,7.0,0.0
2146,2146,34.0,34.0,0.0
2147,2147,35.0,22.0,0.0
2148,2148,17.0,16.0,0.0
2149,2149,80.0,24.0,0.0
2150,2150,21.0,21.0,0.0
2151,2151,42.0,42.0,0.0
2152,2152,82.0,82.0,0.0
2153,2153,16.0,16.0,0.0
2154,2154,18.0,18.0,0.0
2155,2155,7.0,7.0,0.0
2156,2156,11.0,11.0,0.0
2157,2157,11.0,11.0,0.0
2158,2158,69.0,37.0,0.0
2159,2159,8.0,3.0,0.0
2160,2160,23.0,23.0,0.0
2161,2161,3.0,2.0,0.0
2162,2162,66.0,66.0,0.0
2163,2163,4.0,4.0,0.0
2164,2164,16.0,16.0,0.0
2165,2165,2.0,2.0,0.0
2166,2166,37.0,37.0,0.0
2167,2167,127.0,1.0,0.0
2168,2168,36.0,1.0,0.0
2169,2169,130.0,130.0,0.0
2170,2170,82.0,70.0,0.0
2171,2171,5.0,5.0,0.0
2172,2172,3.0,3.0,0.0
2173,2173,26.0,26.0,0.0
2174,2174,12.0,10.0,0.0
2175,2175,72.0,72.0,0.0
2176,2176,8.0,7.0,0.0
2177,2177,3.0,2.0,0.0
2178,2178,6.0,2.0,0.0
2179,2179,13.0,13.0,0.0
2180,2180,2.0,2.0,0.0
2181,2181,31.0,4.0,0.0
2182,2182,51.0,44.0,0.0
2183,2183,6.0,6.0,0.0
2184,2184,4.0,3.0,0.0
2185,2185,5.0,2.0,0.0
2186,2186,42.0,42.0,0.0
2187,2187,19.0,19.0,0.0
2188,2188,4.0,4.0,0.0
2189,2189,12.0,12.0,0.0
2190,2190,13.0,13.0,0.0
2191,2191,16.0,15.0,0.0
2192,2192,12.0,12.0,0.0
2193,2193,61.0,1.0,1.0
2194,2194,98.0,98.0,0.0
2195,2195,63.0,21.0,1.0
2196,2196,3.0,3.0,0.0
2197,2197,37.0,37.0,0.0
2198,2198,82.0,82.0,0.0
2199,2199,63.0,63.0,0.0
2200,2200,49.0,49.0,0.0
2201,2201,14.0,14.0,0.0
2202,2202,20.0,19.0,0.0
2203,2203,2.0,2.0,0.0
2204,2204,5.0,3.0,0.0
2205,2205,61.0,61.0,0.0
2206,2206,51.0,2.0,0.0
2207,2207,2.0,2.0,0.0
2208,2208,12.0,12.0,0.0
2209,2209,127.0,5.0,0.0
2210,2210,36.0,36.0,0.0
2211,2211,4.0,4.0,0.0
2212,2212,18.0,18.0,0.0
2213,2213,11.0,11.0,0.0
2214,2214,26.0,26.0,0.0
2215,2215,128.0,123.0,0.0
2216,2216,5.0,5.0,0.0
2217,2217,5.0,5.0,0.0
2218,2218,22.0,22.0,0.0
2219,2219,85.0,85.0,0.0
2220,2220,11.0,11.0,0.0
2221,2221,155.0,155.0,0.0
2222,2222,4.0,4.0,0.0
2223,2223,23.0,23.0,0.0
2224,2224,29.0,29.0,1.0
2225,2225,4.0,3.0,0.0
2226,2226,63.0,6.0,0.0
2227,2227,6.0,6.0,0.0
2228,2228,120.0,120.0,0.0
2229,2229,29.0,29.0,0.0
2230,2230,27.0,1.0,0.0
2231,2231,8.0,6.0,0.0
2232,2232,4.0,4.0,0.0
2233,2233,11.0,11.0,0.0
2234,2234,7.0,7.0,0.0
2235,2235,3.0,3.0,0.0
2236,2236,5.0,5.0,0.0
2237,2237,10.0,10.0,0.0
2238,2238,3.0,3.0,0.0
2239,2239,95.0,13.0,0.0
2240,2240,15.0,3.0,0.0
2241,2241,48.0,48.0,0.0
2242,2242,37.0,35.0,0.0
2243,2243,3.0,3.0,0.0
2244,2244,21.0,21.0,0.0
2245,2245,40.0,40.0,0.0
2246,2246,7.0,4.0,0.0
2247,2247,2.0,0.0,0.0
2248,2248,6.0,5.0,0.0
2249,2249,89.0,47.0,0.0
2250,2250,9.0,2.0,0.0
2251,2251,95.0,95.0,0.0
2252,2252,52.0,11.0,0.0
2253,2253,57.0,57.0,1.0
2254,2254,3.0,3.0,0.0
2255,2255,13.0,13.0,11.0
2256,2256,25.0,25.0,0.0
2257,2257,4.0,4.0,0.0
2258,2258,10.0,10.0,0.0
2259,2259,3.0,2.0,0.0
2260,2260,40.0,11.0,0.0
2261,2261,10.0,10.0,0.0
2262,2262,19.0,19.0,0.0
2263,2263,23.0,23.0,0.0
2264,2264,42.0,32.0,0.0
2265,2265,8.0,7.0,0.0
2266,2266,107.0,0.0,0.0
2267,2267,9.0,9.0,0.0
2268,2268,28.0,26.0,0.0
2269,2269,5.0,2.0,0.0
2270,2270,39.0,39.0,0.0
2271,2271,11.0,3.0,0.0
2272,2272,3.0,3.0,0.0
2273,2273,51.0,51.0,0.0
2274,2274,47.0,20.0,0.0
2275,2275,4.0,2.0,0.0
2276,2276,3.0,3.0,0.0
2277,2277,12.0,12.0,0.0
2278,2278,45.0,27.0,1.0
2279,2279,12.0,12.0,0.0
2280,2280,5.0,1.0,0.0
2281,2281,26.0,26.0,0.0
2282,2282,26.0,26.0,0.0
2283,2283,24.0,24.0,0.0
2284,2284,2.0,2.0,0.0
2285,2285,65.0,50.0,2.0
2286,2286,28.0,11.0,0.0
2287,2287,24.0,24.0,0.0
2288,2288,45.0,15.0,0.0
2289,2289,12.0,12.0,0.0
2290,2290,38.0,38.0,0.0
2291,2291,13.0,13.0,0.0
2292,2292,10.0,10.0,0.0
2293,2293,14.0,13.0,0.0
2294,2294,35.0,35.0,0.0
2295,2295,36.0,36.0,0.0
2296,2296,19.0,19.0,0.0
2297,2297,84.0,84.0,70.0
2298,2298,3.0,3.0,0.0
2299,2299,105.0,100.0,0.0
2300,2300,27.0,16.0,0.0
2301,2301,2.0,2.0,0.0
2302,2302,53.0,53.0,0.0
2303,2303,78.0,24.0,0.0
2304,2304,21.0,1.0,0.0
2305,2305,31.0,31.0,0.0
2306,2306,45.0,45.0,0.0
2307,2307,9.0,9.0,0.0
2308,2308,44.0,44.0,0.0
2309,2309,33.0,1.0,0.0
2310,2310,18.0,18.0,0.0
2311,2311,11.0,11.0,0.0
2312,2312,11.0,11.0,0.0
2313,2313,74.0,30.0,0.0
2314,2314,2.0,2.0,0.0
2315,2315,6.0,6.0,0.0
2316,2316,36.0,1.0,0.0
2317,2317,79.0,79.0,0.0
2318,2318,3.0,3.0,0.0
2319,2319,19.0,19.0,0.0
2320,2320,2.0,2.0,0.0
2321,2321,14.0,14.0,0.0
2322,2322,14.0,14.0,0.0
2323,2323,35.0,35.0,0.0
2324,2324,2.0,2.0,0.0
2325,2325,14.0,3.0,0.0
2326,2326,4.0,4.0,0.0
2327,2327,13.0,1.0,0.0
2328,2328,5.0,5.0,0.0
2329,2329,37.0,33.0,0.0
2330,2330,3.0,3.0,0.0
2331,2331,4.0,4.0,0.0
2332,2332,3.0,3.0,0.0
2333,2333,13.0,13.0,0.0
2334,2334,1.0,1.0,0.0
2335,2335,112.0,16.0,0.0
2336,2336,62.0,62.0,0.0
2337,2337,8.0,8.0,0.0
2338,2338,3.0,3.0,0.0
2339,2339,35.0,35.0,0.0
2340,2340,16.0,4.0,4.0
2341,2341,28.0,28.0,0.0
2342,2342,83.0,83.0,0.0
2343,2343,47.0,45.0,0.0
2344,2344,21.0,20.0,0.0
2345,2345,15.0,4.0,0.0
2346,2346,76.0,74.0,2.0
2347,2347,118.0,27.0,0.0
2348,2348,74.0,74.0,0.0
2349,2349,5.0,5.0,0.0
2350,2350,26.0,26.0,0.0
2351,2351,5.0,5.0,0.0
2352,2352,4.0,2.0,0.0
2353,2353,2.0,2.0,0.0
2354,2354,9.0,9.0,0.0
2355,2355,14.0,14.0,0.0
2356,2356,87.0,87.0,0.0
2357,2357,90.0,90.0,0.0
2358,2358,3.0,3.0,0.0
2359,2359,1.0,0.0,14.0
2360,2360,77.0,10.0,24.0
2361,2361,19.0,15.0,0.0
2362,2362,4.0,2.0,0.0
2363,2363,10.0,5.0,0.0
2364,2364,27.0,23.0,0.0
2365,2365,32.0,32.0,0.0
2366,2366,28.0,28.0,0.0
2367,2367,2.0,2.0,0.0
2368,2368,19.0,19.0,0.0
2369,2369,23.0,1.0,0.0
2370,2370,34.0,34.0,0.0
2371,2371,9.0,9.0,0.0
2372,2372,11.0,11.0,0.0
2373,2373,37.0,37.0,0.0
2374,2374,22.0,21.0,0.0
2375,2375,92.0,92.0,0.0
2376,2376,5.0,5.0,0.0
2377,2377,12.0,12.0,2.0
2378,2378,102.0,102.0,0.0
2379,2379,4.0,4.0,0.0
2380,2380,17.0,17.0,0.0
2381,2381,47.0,47.0,0.0
2382,2382,11.0,11.0,0.0
2383,2383,40.0,38.0,0.0
2384,2384,31.0,23.0,0.0
2385,2385,11.0,3.0,0.0
2386,2386,6.0,6.0,0.0
2387,2387,82.0,61.0,0.0
2388,2388,45.0,45.0,0.0
2389,2389,3.0,3.0,0.0
2390,2390,10.0,10.0,0.0
2391,2391,36.0,36.0,0.0
2392,2392,19.0,19.0,0.0
2393,2393,11.0,8.0,0.0
2394,2394,63.0,23.0,0.0
2395,2395,14.0,13.0,0.0
2396,2396,30.0,5.0,0.0
2397,2397,33.0,1.0,0.0
2398,2398,6.0,6.0,0.0
2399,2399,11.0,11.0,0.0
2400,2400,6.0,6.0,0.0
2401,2401,6.0,6.0,0.0
2402,2402,33.0,1.0,5.0
2403,2403,13.0,13.0,0.0
2404,2404,44.0,1.0,0.0
2405,2405,8.0,5.0,0.0
2406,2406,27.0,5.0,0.0
2407,2407,112.0,112.0,0.0
2408,2408,109.0,109.0,0.0
2409,2409,23.0,23.0,0.0
2410,2410,7.0,7.0,0.0
2411,2411,4.0,4.0,0.0
2412,2412,37.0,37.0,0.0
2413,2413,10.0,10.0,0.0
2414,2414,30.0,30.0,0.0
2415,2415,100.0,99.0,2.0
2416,2416,31.0,14.0,0.0
2417,2417,32.0,30.0,0.0
2418,2418,39.0,39.0,0.0
2419,2419,10.0,3.0,0.0
2420,2420,37.0,37.0,0.0
2421,2421,22.0,22.0,0.0
2422,2422,11.0,11.0,0.0
2423,2423,1.0,1.0,0.0
2424,2424,4.0,4.0,0.0
2425,2425,34.0,8.0,0.0
2426,2426,38.0,38.0,0.0
2427,2427,8.0,8.0,0.0
2428,2428,40.0,30.0,0.0
2429,2429,43.0,43.0,0.0
2430,2430,2.0,2.0,0.0
2431,2431,11.0,3.0,0.0
2432,2432,3.0,3.0,0.0
2433,2433,2.0,2.0,0.0
2434,2434,4.0,2.0,0.0
2435,2435,75.0,75.0,0.0
2436,2436,18.0,18.0,0.0
2437,2437,229.0,47.0,0.0
2438,2438,79.0,79.0,0.0
2439,2439,44.0,42.0,0.0
2440,2440,4.0,4.0,0.0
2441,2441,16.0,5.0,0.0
2442,2442,27.0,18.0,0.0
2443,2443,25.0,25.0,0.0
2444,2444,55.0,2.0,0.0
2445,2445,35.0,7.0,0.0
2446,2446,31.0,31.0,0.0
2447,2447,93.0,93.0,0.0
2448,2448,16.0,16.0,0.0
2449,2449,21.0,2.0,0.0
2450,2450,47.0,45.0,0.0
2451,2451,21.0,21.0,0.0
2452,2452,35.0,35.0,0.0
2453,2453,13.0,13.0,0.0
2454,2454,8.0,8.0,0.0
2455,2455,60.0,2.0,0.0
2456,2456,48.0,18.0,0.0
2457,2457,7.0,7.0,0.0
2458,2458,3.0,3.0,0.0
2459,2459,12.0,12.0,0.0
2460,2460,15.0,15.0,0.0
2461,2461,5.0,5.0,0.0
2462,2462,64.0,64.0,0.0
2463,2463,40.0,39.0,0.0
2464,2464,2.0,2.0,0.0
2465,2465,8.0,8.0,0.0
2466,2466,4.0,4.0,0.0
2467,2467,12.0,12.0,0.0
2468,2468,35.0,5.0,0.0
2469,2469,4.0,2.0,0.0
2470,2470,83.0,78.0,0.0
2471,2471,11.0,11.0,0.0
2472,2472,6.0,6.0,0.0
2473,2473,34.0,32.0,0.0
2474,2474,42.0,10.0,0.0
2475,2475,51.0,50.0,0.0
2476,2476,31.0,28.0,0.0
2477,2477,24.0,24.0,0.0
2478,2478,6.0,6.0,0.0
2479,2479,24.0,17.0,0.0
2480,2480,68.0,68.0,0.0
2481,2481,3.0,3.0,0.0
2482,2482,6.0,6.0,0.0
2483,2483,4.0,4.0,0.0
2484,2484,126.0,97.0,0.0
2485,2485,164.0,163.0,0.0
2486,2486,218.0,0.0,0.0
2487,2487,39.0,37.0,0.0
2488,2488,100.0,100.0,0.0
2489,2489,2.0,2.0,0.0
2490,2490,37.0,37.0,0.0
2491,2491,8.0,3.0,0.0
2492,2492,31.0,21.0,0.0
2493,2493,111.0,111.0,0.0
2494,2494,121.0,22.0,0.0
2495,2495,5.0,5.0,0.0
2496,2496,5.0,5.0,0.0
2497,2497,49.0,49.0,0.0
2498,2498,32.0,32.0,0.0
2499,2499,63.0,63.0,0.0
2500,2500,20.0,20.0,0.0
2501,2501,10.0,10.0,0.0
2502,2502,6.0,6.0,0.0
2503,2503,22.0,20.0,0.0
2504,2504,16.0,16.0,0.0
2505,2505,31.0,31.0,0.0
2506,2506,8.0,4.0,0.0
2507,2507,52.0,52.0,0.0
2508,2508,69.0,69.0,0.0
2509,2509,47.0,47.0,0.0
2510,2510,25.0,25.0,0.0
2511,2511,34.0,34.0,0.0
2512,2512,57.0,57.0,0.0
2513,2513,29.0,2.0,0.0
2514,2514,47.0,47.0,0.0
2515,2515,73.0,28.0,0.0
2516,2516,92.0,91.0,0.0
2517,2517,23.0,23.0,0.0
2518,2518,104.0,104.0,0.0
2519,2519,3.0,3.0,0.0
2520,2520,8.0,1.0,0.0
2521,2521,20.0,20.0,0.0
2522,2522,39.0,39.0,0.0
2523,2523,28.0,27.0,0.0
2524,2524,9.0,6.0,0.0
2525,2525,38.0,1.0,0.0
2526,2526,2.0,2.0,0.0
2527,2527,19.0,19.0,0.0
2528,2528,23.0,23.0,0.0
2529,2529,2.0,2.0,0.0
2530,2530,7.0,5.0,0.0
2531,2531,4.0,4.0,0.0
2532,2532,8.0,8.0,0.0
2533,2533,48.0,16.0,1.0
2534,2534,5.0,5.0,0.0
2535,2535,112.0,112.0,0.0
2536,2536,22.0,22.0,0.0
2537,2537,14.0,14.0,0.0
2538,2538,2.0,2.0,0.0
2539,2539,25.0,25.0,0.0
2540,2540,18.0,18.0,0.0
2541,2541,3.0,3.0,0.0
2542,2542,107.0,43.0,0.0
2543,2543,6.0,6.0,0.0
2544,2544,10.0,4.0,0.0
2545,2545,6.0,6.0,0.0
2546,2546,18.0,18.0,0.0
2547,2547,115.0,115.0,0.0
2548,2548,7.0,7.0,0.0
2549,2549,34.0,34.0,0.0
2550,2550,9.0,9.0,0.0
2551,2551,25.0,22.0,0.0
2552,2552,13.0,8.0,0.0
2553,2553,11.0,11.0,0.0
2554,2554,18.0,9.0,0.0
2555,2555,4.0,4.0,0.0
2556,2556,2.0,2.0,0.0
2557,2557,2.0,2.0,0.0
2558,2558,14.0,14.0,0.0
2559,2559,32.0,32.0,0.0
2560,2560,3.0,3.0,0.0
2561,2561,47.0,47.0,0.0
2562,2562,87.0,82.0,4.0
2563,2563,81.0,81.0,0.0
2564,2564,5.0,5.0,0.0
2565,2565,15.0,12.0,0.0
2566,2566,122.0,122.0,0.0
2567,2567,118.0,118.0,0.0
2568,2568,20.0,5.0,0.0
2569,2569,3.0,3.0,0.0
2570,2570,13.0,13.0,0.0
2571,2571,8.0,7.0,0.0
2572,2572,5.0,2.0,0.0
2573,2573,86.0,3.0,0.0
2574,2574,10.0,10.0,0.0
2575,2575,67.0,52.0,0.0
2576,2576,19.0,19.0,0.0
2577,2577,84.0,1.0,0.0
2578,2578,38.0,38.0,0.0
2579,2579,44.0,30.0,0.0
2580,2580,18.0,18.0,0.0
2581,2581,156.0,156.0,0.0
2582,2582,31.0,26.0,0.0
2583,2583,34.0,34.0,0.0
2584,2584,29.0,25.0,0.0
2585,2585,101.0,101.0,0.0
2586,2586,4.0,4.0,0.0
2587,2587,8.0,1.0,0.0
2588,2588,11.0,11.0,0.0
2589,2589,31.0,31.0,0.0
2590,2590,1.0,0.0,22.0
2591,2591,13.0,10.0,0.0
2592,2592,6.0,1.0,0.0
2593,2593,9.0,9.0,0.0
2594,2594,109.0,109.0,0.0
2595,2595,2.0,2.0,0.0
2596,2596,174.0,174.0,0.0
2597,2597,45.0,29.0,0.0
2598,2598,4.0,4.0,0.0
2599,2599,53.0,37.0,0.0
2600,2600,8.0,1.0,0.0
2601,2601,68.0,60.0,0.0
2602,2602,27.0,27.0,0.0
2603,2603,22.0,22.0,0.0
2604,2604,35.0,35.0,0.0
2605,2605,11.0,11.0,0.0
2606,2606,76.0,62.0,0.0
2607,2607,2.0,2.0,0.0
2608,2608,155.0,155.0,0.0
2609,2609,6.0,6.0,0.0
2610,2610,12.0,12.0,0.0
2611,2611,3.0,3.0,0.0
2612,2612,26.0,26.0,0.0
2613,2613,4.0,4.0,0.0
2614,2614,61.0,43.0,2.0
2615,2615,2.0,2.0,1.0
2616,2616,133.0,10.0,0.0
2617,2617,16.0,14.0,0.0
2618,2618,13.0,13.0,0.0
2619,2619,45.0,40.0,0.0
2620,2620,176.0,103.0,0.0
2621,2621,5.0,5.0,0.0
2622,2622,5.0,5.0,0.0
2623,2623,4.0,4.0,0.0
2624,2624,44.0,44.0,0.0
2625,2625,202.0,176.0,0.0
2626,2626,4.0,3.0,0.0
2627,2627,3.0,3.0,0.0
2628,2628,37.0,37.0,0.0
2629,2629,2.0,2.0,0.0
2630,2630,100.0,66.0,0.0
2631,2631,5.0,5.0,0.0
2632,2632,28.0,22.0,0.0
2633,2633,113.0,110.0,0.0
2634,2634,2.0,2.0,0.0
2635,2635,79.0,79.0,0.0
2636,2636,32.0,32.0,0.0
2637,2637,15.0,15.0,0.0
2638,2638,18.0,18.0,0.0
2639,2639,13.0,13.0,0.0
2640,2640,25.0,25.0,0.0
2641,2641,3.0,3.0,0.0
2642,2642,182.0,68.0,0.0
2643,2643,4.0,4.0,0.0
2644,2644,3.0,3.0,0.0
2645,2645,5.0,5.0,0.0
2646,2646,62.0,62.0,0.0
2647,2647,145.0,108.0,0.0
2648,2648,17.0,16.0,0.0
2649,2649,16.0,15.0,0.0
2650,2650,19.0,4.0,0.0
2651,2651,6.0,6.0,0.0
2652,2652,4.0,4.0,0.0
2653,2653,5.0,2.0,0.0
2654,2654,100.0,100.0,0.0
2655,2655,11.0,11.0,0.0
2656,2656,4.0,4.0,0.0
2657,2657,65.0,48.0,0.0
2658,2658,23.0,23.0,0.0
2659,2659,6.0,6.0,8.0
2660,2660,4.0,2.0,0.0
2661,2661,27.0,27.0,0.0
2662,2662,84.0,5.0,3.0
2663,2663,134.0,123.0,0.0
2664,2664,79.0,78.0,0.0
2665,2665,44.0,38.0,0.0
2666,2666,5.0,5.0,0.0
2667,2667,89.0,89.0,0.0
2668,2668,5.0,5.0,0.0
2669,2669,119.0,119.0,0.0
2670,2670,85.0,85.0,5.0
2671,2671,10.0,10.0,0.0
2672,2672,64.0,56.0,0.0
2673,2673,17.0,16.0,0.0
2674,2674,42.0,42.0,0.0
2675,2675,25.0,24.0,0.0
2676,2676,149.0,1.0,0.0
2677,2677,5.0,4.0,0.0
2678,2678,6.0,6.0,0.0
2679,2679,4.0,4.0,0.0
2680,2680,41.0,41.0,0.0
2681,2681,6.0,6.0,0.0
2682,2682,2.0,2.0,0.0
2683,2683,3.0,3.0,0.0
2684,2684,11.0,11.0,0.0
2685,2685,9.0,9.0,0.0
2686,2686,108.0,108.0,0.0
2687,2687,10.0,10.0,0.0
2688,2688,8.0,8.0,0.0
2689,2689,65.0,8.0,0.0
2690,2690,4.0,4.0,0.0
2691,2691,7.0,2.0,0.0
2692,2692,16.0,6.0,0.0
2693,2693,128.0,1.0,0.0
2694,2694,3.0,3.0,0.0
2695,2695,27.0,27.0,0.0
2696,2696,72.0,13.0,0.0
2697,2697,8.0,8.0,0.0
2698,2698,10.0,10.0,0.0
2699,2699,51.0,51.0,0.0
2700,2700,177.0,30.0,0.0
2701,2701,2.0,2.0,0.0
2702,2702,9.0,6.0,0.0
2703,2703,20.0,20.0,0.0
2704,2704,106.0,106.0,0.0
2705,2705,17.0,17.0,0.0
2706,2706,25.0,1.0,0.0
2707,2707,42.0,38.0,0.0
2708,2708,4.0,4.0,0.0
2709,2709,17.0,12.0,0.0
2710,2710,24.0,24.0,0.0
2711,2711,31.0,31.0,0.0
2712,2712,24.0,24.0,0.0
2713,2713,14.0,14.0,0.0
2714,2714,4.0,4.0,0.0
2715,2715,2.0,2.0,0.0
2716,2716,73.0,66.0,0.0
2717,2717,3.0,3.0,0.0
2718,2718,4.0,4.0,0.0
2719,2719,101.0,96.0,0.0
2720,2720,298.0,1.0,0.0
2721,2721,40.0,35.0,0.0
2722,2722,2.0,2.0,0.0
2723,2723,15.0,1.0,0.0
2724,2724,7.0,7.0,0.0
2725,2725,10.0,10.0,0.0
